"Silt loam"||"162491596"|"165258981"
"Loam"||"162491597"|"165258982"
"Silt loam"||"162491598"|"165258983"
"Silty clay loam"||"162491599"|"165258984"
"Loam"||"162491600"|"165258985"
"Sandy loam"||"162491601"|"165258986"
"Loam"||"162491602"|"165258987"
"Loam"||"162491603"|"165258988"
"Clay loam"||"162491604"|"165258989"
"Sandy clay loam"||"162491605"|"165258990"
|"Bedrock"|"162491606"|"165258991"
"Silt loam"||"162491607"|"165258992"
|"Bedrock"|"162491608"|"165258993"
"Silty clay loam"||"162491609"|"165258994"
"Silt loam"||"162491610"|"165258995"
"Silt loam"||"162491611"|"165258996"
"Silty clay loam"||"162491612"|"165258997"
"Loam"||"162491613"|"165258998"
"Sandy loam"||"162491614"|"165258999"
"Sandy loam"||"162491615"|"165259000"
"Sandy loam"||"162491616"|"165259001"
"Sandy clay loam"||"162491617"|"165259002"
"Sandy loam"||"162491618"|"165259003"
|"Bedrock"|"162491619"|"165259004"
|"Bedrock"|"162491620"|"165259005"
"Silt loam"||"162491621"|"165259006"
"Silt loam"||"162491622"|"165259007"
"Silty clay loam"||"162491623"|"165259008"
"Loam"||"162491624"|"165259009"
"Silt loam"||"162491625"|"165259010"
"Silt loam"||"162491626"|"165259011"
"Silty clay loam"||"162491627"|"165259012"
"Sandy loam"||"162491628"|"165259013"
"Sandy loam"||"162491629"|"165259014"
"Sandy loam"||"162491630"|"165259015"
"Sandy clay loam"||"162491631"|"165259016"
"Sandy loam"||"162491632"|"165259017"
"Loam"||"162491633"|"165259018"
|"Bedrock"|"162491634"|"165259019"
"Silty clay loam"||"162491635"|"165259020"
"Silt loam"||"162491636"|"165259021"
"Silt loam"||"162491637"|"165259022"
"Silty clay loam"||"162491638"|"165259023"
"Silt loam"||"162491639"|"165259024"
|"Bedrock"|"162491640"|"165259025"
|"Weathered bedrock"|"162491641"|"165259026"
"Silt loam"||"162491642"|"165259027"
"Loam"||"162491643"|"165259028"
"Silt loam"||"162491644"|"165259029"
"Silt loam"||"162491645"|"165259030"
"Loam"||"162491646"|"165259031"
"Silt loam"||"162491647"|"165259032"
"Silty clay loam"||"162491648"|"165259033"
"Loam"||"162491649"|"165259034"
"Sandy loam"||"162491650"|"165259035"
"Loam"||"162491651"|"165259036"
"Loam"||"162491652"|"165259037"
