|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819666"|"138873875"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819668"|"138873148"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819668"|"138873218"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819668"|"138873273"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819668"|"138873376"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819668"|"138873417"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819668"|"138873490"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819668"|"138873561"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819668"|"138873605"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819668"|"138873667"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819668"|"138873737"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819668"|"138873796"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819668"|"138873864"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819671"|"138873187"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819671"|"138873274"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819671"|"138873344"
|3||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819671"|"138873377"
|3||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819671"|"138873418"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"26819671"|"138873431"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819671"|"138873462"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819671"|"138873550"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819671"|"138873656"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819671"|"138873738"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819671"|"138873832"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819671"|"138873865"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819674"|"138873188"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819674"|"138873275"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819674"|"138873345"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819674"|"138873451"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819674"|"138873551"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819674"|"138873657"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819674"|"138873739"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819674"|"138873821"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819674"|"138873866"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819675"|"138873149"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819675"|"138873219"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819675"|"138873264"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819675"|"138873491"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819675"|"138873552"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819675"|"138873606"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819675"|"138873658"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819675"|"138873740"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819675"|"138873797"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819675"|"138873867"
|7||"ABCO"|"Abies concolor"|"white fir"|"26819681"|"138873150"
|2||"COSES"|"Cornus sericea ssp. sericea"|"redosier dogwood"|"26819681"|"138873231"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819681"|"138873265"
|7||"LADE2"|"Larix decidua"|"European larch"|"26819681"|"138873360"
|10||"PIAB"|"Picea abies"|"Norway spruce"|"26819681"|"138873492"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819681"|"138873553"
|7||"PIPU"|"Picea pungens"|"blue spruce"|"26819681"|"138873607"
|8||"PIRE"|"Pinus resinosa"|"red pine"|"26819681"|"138873622"
|9||"ULPA"|"Ulmus parvifolia"|"Chinese elm"|"26819681"|"138873808"
|7||"ABCO"|"Abies concolor"|"white fir"|"26819682"|"138873151"
|2||"COSES"|"Cornus sericea ssp. sericea"|"redosier dogwood"|"26819682"|"138873232"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819682"|"138873266"
|7||"LADE2"|"Larix decidua"|"European larch"|"26819682"|"138873361"
|10||"PIAB"|"Picea abies"|"Norway spruce"|"26819682"|"138873493"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819682"|"138873554"
|7||"PIPU"|"Picea pungens"|"blue spruce"|"26819682"|"138873608"
|8||"PIRE"|"Pinus resinosa"|"red pine"|"26819682"|"138873623"
|9||"ULPA"|"Ulmus parvifolia"|"Chinese elm"|"26819682"|"138873809"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819686"|"138873189"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819686"|"138873267"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819686"|"138873346"
|3||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819686"|"138873378"
|3||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819686"|"138873419"
|3||"LOTA"|"Lonicera tatarica"|"Tatarian honeysuckle"|"26819686"|"138873432"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819686"|"138873452"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819686"|"138873555"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819686"|"138873659"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819686"|"138873741"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819686"|"138873822"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819686"|"138873868"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819688"|"138873152"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819688"|"138873220"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819688"|"138873268"
|4||"LIAM"|"Ligustrum amurense"|"Amur privet"|"26819688"|"138873379"
|4||"LOMA6"|"Lonicera maackii"|"Amur honeysuckle"|"26819688"|"138873408"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819688"|"138873482"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819688"|"138873544"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819688"|"138873609"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819688"|"138873660"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819688"|"138873742"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819688"|"138873798"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819688"|"138873869"
|5||"CEOC"|"Celtis occidentalis"|"common hackberry"|"26819690"|"138873190"
|4||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819690"|"138873269"
|4||"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"26819690"|"138873347"
|5||"MAPO"|"Maclura pomifera"|"osageorange"|"26819690"|"138873453"
|6||"PINI"|"Pinus nigra"|"Austrian pine"|"26819690"|"138873545"
|9||"PIST"|"Pinus strobus"|"eastern white pine"|"26819690"|"138873661"
|8||"QUPA2"|"Quercus palustris"|"pin oak"|"26819690"|"138873731"
|3||"VIDE"|"Viburnum dentatum"|"southern arrowwood"|"26819690"|"138873823"
|2||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819690"|"138873858"
|6||"ABCO"|"Abies concolor"|"white fir"|"26819692"|"138873153"
|2||"COAM2"|"Cornus amomum"|"silky dogwood"|"26819692"|"138873221"
|5||"CRPH"|"Crataegus phaenopyrum"|"Washington hawthorn"|"26819692"|"138873258"
|9||"PIAB"|"Picea abies"|"Norway spruce"|"26819692"|"138873483"
|8||"PINI"|"Pinus nigra"|"Austrian pine"|"26819692"|"138873546"
|6||"PIPU"|"Picea pungens"|"blue spruce"|"26819692"|"138873598"
|12||"PIST"|"Pinus strobus"|"eastern white pine"|"26819692"|"138873650"
|11||"QUPA2"|"Quercus palustris"|"pin oak"|"26819692"|"138873732"
|6||"THOC2"|"Thuja occidentalis"|"eastern arborvitae"|"26819692"|"138873799"
|3||"VIOPA2"|"Viburnum opulus var. americanum"|"American cranberrybush"|"26819692"|"138873859"
