"CL"|No |"80053537"|"148112266"
"GC"|No |"80053537"|"148112267"
"GM"|No |"80053537"|"148112268"
"ML"|Yes|"80053537"|"148112269"
"CL"|No |"80053538"|"148112270"
"GC"|No |"80053538"|"148112271"
"GM"|Yes|"80053538"|"148112272"
"ML"|No |"80053538"|"148112273"
"CL"|No |"80053539"|"148112274"
"GM"|No |"80053539"|"148112275"
"ML"|No |"80053539"|"148112276"
"SM"|No |"80053539"|"148112277"
"GC-GM"|Yes|"80053539"|"148112278"
"CL"|Yes|"80053540"|"148112279"
"ML"|No |"80053540"|"148112280"
"SC"|No |"80053540"|"148112281"
"SM"|No |"80053540"|"148112282"
"CL"|No |"80053541"|"148112283"
"CL-ML"|Yes|"80053541"|"148112284"
"ML"|No |"80053541"|"148112285"
"GM"|Yes|"80053543"|"148112286"
"GP-GM"|No |"80053543"|"148112287"
"ML"|No |"80053543"|"148112288"
"SM"|No |"80053543"|"148112289"
"CL"|No |"80053545"|"148112290"
"GC"|No |"80053545"|"148112291"
"GM"|No |"80053545"|"148112292"
"ML"|Yes|"80053545"|"148112293"
"SM"|No |"80053546"|"148112296"
"ML"|Yes|"80053546"|"148112295"
"GM"|No |"80053546"|"148112294"
"GM"|No |"80053547"|"148112297"
"ML"|Yes|"80053547"|"148112298"
"SM"|No |"80053547"|"148112299"
"ML"|Yes|"80053548"|"148112300"
"GM"|Yes|"80053549"|"148112301"
"ML"|No |"80053549"|"148112302"
"SM"|No |"80053549"|"148112303"
"SP-SM"|No |"80053549"|"148112304"
"CL"|No |"80053550"|"148112305"
"GM"|No |"80053550"|"148112306"
"ML"|No |"80053550"|"148112307"
"SM"|No |"80053550"|"148112308"
"GC-GM"|Yes|"80053550"|"148112309"
"CL"|Yes|"80053551"|"148112310"
"ML"|No |"80053551"|"148112311"
"SC"|No |"80053551"|"148112312"
"SM"|No |"80053551"|"148112313"
"CL"|No |"80053552"|"148112314"
"CL-ML"|Yes|"80053552"|"148112315"
"ML"|No |"80053552"|"148112316"
"GM"|Yes|"80053554"|"148112317"
"ML"|No |"80053554"|"148112318"
"SM"|No |"80053554"|"148112319"
"SP-SM"|No |"80053554"|"148112320"
"GM"|No |"80053555"|"148112321"
"ML"|Yes|"80053555"|"148112322"
"SM"|No |"80053555"|"148112323"
"SM"|Yes|"80053556"|"148112325"
"ML"|No |"80053556"|"148112324"
"CL"|Yes|"80053558"|"148112326"
"GC"|No |"80053558"|"148112327"
"GM"|No |"80053558"|"148112328"
"ML"|No |"80053558"|"148112329"
"GM"|No |"80053559"|"148112330"
"ML"|Yes|"80053559"|"148112331"
"SM"|No |"80053559"|"148112332"
"GM"|Yes|"80053560"|"148112333"
"GP-GM"|No |"80053560"|"148112334"
"ML"|No |"80053560"|"148112335"
"SM"|No |"80053560"|"148112336"
"ML"|No |"80053562"|"148112337"
"CL"|No |"80053563"|"148112338"
"GC"|No |"80053563"|"148112339"
"GM"|No |"80053563"|"148112340"
"ML"|Yes|"80053563"|"148112341"
"CL"|No |"80053564"|"148112342"
"GC"|No |"80053564"|"148112343"
"GM"|Yes|"80053564"|"148112344"
"ML"|No |"80053564"|"148112345"
"GM"|No |"80053566"|"148112346"
"ML"|No |"80053566"|"148112347"
"SM"|Yes|"80053566"|"148112348"
"CL"|No |"80053567"|"148112349"
"GM"|No |"80053567"|"148112350"
"ML"|No |"80053567"|"148112351"
"SM"|Yes|"80053567"|"148112352"
"SC"|No |"80053568"|"148112358"
"SM"|No |"80053568"|"148112357"
"GM"|No |"80053568"|"148112356"
"GC-GM"|No |"80053568"|"148112355"
"GC"|No |"80053568"|"148112354"
"SC-SM"|Yes|"80053568"|"148112353"
"SC-SM"|Yes|"80053569"|"148112359"
"GC"|No |"80053569"|"148112360"
"GC-GM"|No |"80053569"|"148112361"
"GM"|No |"80053569"|"148112362"
"SM"|No |"80053569"|"148112363"
"SC"|No |"80053569"|"148112364"
"CL"|No |"80053570"|"148112365"
"GM"|No |"80053570"|"148112366"
"ML"|No |"80053570"|"148112367"
"SM"|Yes|"80053570"|"148112368"
"GM"|No |"80053571"|"148112369"
"ML"|No |"80053571"|"148112370"
"SM"|Yes|"80053571"|"148112371"
"CL"|Yes|"80053574"|"148112372"
"GC"|No |"80053574"|"148112373"
"GM"|No |"80053574"|"148112374"
"ML"|No |"80053574"|"148112375"
"GM"|No |"80053575"|"148112376"
"ML"|Yes|"80053575"|"148112377"
"SM"|No |"80053575"|"148112378"
"GM"|Yes|"80053576"|"148112379"
"GP-GM"|No |"80053576"|"148112380"
"ML"|No |"80053576"|"148112381"
"SM"|No |"80053576"|"148112382"
"CL"|Yes|"80053578"|"148112383"
"ML"|No |"80053578"|"148112384"
"SC"|No |"80053578"|"148112385"
"SM"|No |"80053578"|"148112386"
"ML"|No |"80053579"|"148112389"
"CL-ML"|Yes|"80053579"|"148112388"
"CL"|No |"80053579"|"148112387"
"CL"|No |"80053580"|"148112390"
"GM"|No |"80053580"|"148112391"
"ML"|No |"80053580"|"148112392"
"SM"|No |"80053580"|"148112393"
"GC-GM"|Yes|"80053580"|"148112394"
"ML"|No |"80053582"|"148112395"
"CL"|No |"80053583"|"148112396"
"GC"|No |"80053583"|"148112397"
"GM"|No |"80053583"|"148112398"
"ML"|Yes|"80053583"|"148112399"
"CL"|No |"80053584"|"148112400"
"GC"|No |"80053584"|"148112401"
"GM"|Yes|"80053584"|"148112402"
