15|31|46|36|61|76|"Wet"|"280142093"|"178579848"
36|61|76|183|183|183||"280142097"|"178579852"
0|0|0|15|31|46||"280142097"|"178579853"
15|31|46|36|61|76|"Wet"|"280142097"|"178579854"
36|61|76|183|183|183||"280142099"|"178579855"
0|0|0|15|31|46||"280142099"|"178579856"
15|31|46|36|61|76|"Wet"|"280142099"|"178579857"
36|61|76|183|183|183||"280142092"|"178579843"
0|0|0|15|31|46||"280142092"|"178579844"
15|31|46|36|61|76|"Wet"|"280142092"|"178579845"
0|0|0|46|69|91||"280142106"|"178579862"
46|69|91|108|146|183|"Wet"|"280142106"|"178579863"
0|0|0|46|69|91||"280142105"|"178579860"
46|69|91|108|146|183|"Wet"|"280142105"|"178579861"
0|0|0|46|69|91||"280142109"|"178579864"
46|69|91|108|146|183|"Wet"|"280142109"|"178579865"
0|0|0|46|69|91||"280142111"|"178579866"
46|69|91|108|146|183|"Wet"|"280142111"|"178579867"
0|0|0|46|69|91||"280142104"|"178579858"
46|69|91|108|146|183|"Wet"|"280142104"|"178579859"
0|0|0|15|53|91||"280142130"|"178579872"
15|53|91|121|152|183|"Wet"|"280142130"|"178579873"
0|0|0|15|53|91||"280142129"|"178579870"
15|53|91|121|152|183|"Wet"|"280142129"|"178579871"
0|0|0|15|53|91||"280142133"|"178579874"
15|53|91|121|152|183|"Wet"|"280142133"|"178579875"
0|0|0|15|53|91||"280142135"|"178579876"
15|53|91|121|152|183|"Wet"|"280142135"|"178579877"
0|0|0|15|53|91||"280142128"|"178579868"
15|53|91|121|152|183|"Wet"|"280142128"|"178579869"
0|0|0|0|8|15||"280142178"|"178579884"
0|8|15|183|183|183|"Wet"|"280142178"|"178579885"
0|0|0|0|8|15||"280142177"|"178579882"
0|8|15|183|183|183|"Wet"|"280142177"|"178579883"
0|0|0|0|8|15||"280142181"|"178579886"
0|8|15|183|183|183|"Wet"|"280142181"|"178579887"
0|0|0|0|8|15||"280142174"|"178579878"
0|8|15|183|183|183|"Wet"|"280142174"|"178579879"
0|0|0|0|8|15||"280142183"|"178579888"
0|8|15|183|183|183|"Wet"|"280142183"|"178579889"
0|0|0|0|8|15||"280142176"|"178579880"
0|8|15|183|183|183|"Wet"|"280142176"|"178579881"
0|0|0|15|53|91||"280142190"|"178579899"
36|76|76|104|128|183||"280142190"|"178579901"
15|53|91|36|76|76|"Wet"|"280142190"|"178579900"
0|0|0|15|53|91||"280142189"|"178579896"
36|76|76|104|128|183||"280142189"|"178579898"
15|53|91|36|76|76|"Wet"|"280142189"|"178579897"
0|0|0|15|53|91||"280142193"|"178579902"
36|76|76|104|128|183||"280142193"|"178579904"
15|53|91|36|76|76|"Wet"|"280142193"|"178579903"
36|76|76|104|128|183||"280142186"|"178579892"
0|0|0|15|53|91||"280142186"|"178579890"
15|53|91|36|76|76|"Wet"|"280142186"|"178579891"
0|0|0|15|53|91||"280142195"|"178579905"
36|76|76|104|128|183||"280142195"|"178579907"
15|53|91|36|76|76|"Wet"|"280142195"|"178579906"
0|0|0|15|53|91||"280142188"|"178579893"
36|76|76|104|128|183||"280142188"|"178579895"
15|53|91|36|76|76|"Wet"|"280142188"|"178579894"
|||183|183|183||"280142234"|"178579908"
0|0|0|15|53|91||"280142234"|"178579909"
15|53|91||||"Wet"|"280142234"|"178579910"
|||183|183|183||"280142235"|"178579911"
0|0|0|15|53|91||"280142235"|"178579912"
15|53|91||||"Wet"|"280142235"|"178579913"
|||183|183|183||"280142236"|"178579914"
0|0|0|15|53|91||"280142236"|"178579915"
15|53|91||||"Wet"|"280142236"|"178579916"
|||183|183|183||"280142244"|"178579917"
0|0|0|15|53|91||"280142244"|"178579918"
15|53|91||||"Wet"|"280142244"|"178579919"
0|0|0|15|53|91||"280142245"|"178579921"
|||183|183|183||"280142245"|"178579920"
15|53|91||||"Wet"|"280142245"|"178579922"
|||183|183|183||"280142310"|"178579929"
0|0|0|46|69|91||"280142310"|"178579930"
46|69|91||||"Wet"|"280142310"|"178579931"
|||183|183|183||"280142309"|"178579926"
0|0|0|46|69|91||"280142309"|"178579927"
46|69|91||||"Wet"|"280142309"|"178579928"
|||183|183|183||"280142313"|"178579932"
0|0|0|46|69|91||"280142313"|"178579933"
46|69|91||||"Wet"|"280142313"|"178579934"
|||183|183|183||"280142315"|"178579935"
0|0|0|46|69|91||"280142315"|"178579936"
46|69|91||||"Wet"|"280142315"|"178579937"
|||183|183|183||"280142308"|"178579923"
0|0|0|46|69|91||"280142308"|"178579924"
46|69|91||||"Wet"|"280142308"|"178579925"
|||183|183|183||"280142358"|"178579944"
0|0|0|46|69|91||"280142358"|"178579945"
46|69|91||||"Wet"|"280142358"|"178579946"
|||183|183|183||"280142357"|"178579941"
0|0|0|46|69|91||"280142357"|"178579942"
46|69|91||||"Wet"|"280142357"|"178579943"
|||183|183|183||"280142361"|"178579947"
0|0|0|46|69|91||"280142361"|"178579948"
46|69|91||||"Wet"|"280142361"|"178579949"
|||183|183|183||"280142363"|"178579950"
0|0|0|46|69|91||"280142363"|"178579951"
46|69|91||||"Wet"|"280142363"|"178579952"
|||183|183|183||"280142356"|"178579938"
0|0|0|46|69|91||"280142356"|"178579939"
46|69|91||||"Wet"|"280142356"|"178579940"
|||183|183|183||"280142418"|"178579959"
0|0|0|15|53|91||"280142418"|"178579960"
15|53|91||||"Wet"|"280142418"|"178579961"
|||183|183|183||"280142417"|"178579956"
0|0|0|15|53|91||"280142417"|"178579957"
15|53|91||||"Wet"|"280142417"|"178579958"
|||183|183|183||"280142421"|"178579962"
0|0|0|15|53|91||"280142421"|"178579963"
15|53|91||||"Wet"|"280142421"|"178579964"
|||183|183|183||"280142423"|"178579965"
0|0|0|15|53|91||"280142423"|"178579966"
15|53|91||||"Wet"|"280142423"|"178579967"
0|0|0|15|53|91||"280142416"|"178579954"
|||183|183|183||"280142416"|"178579953"
15|53|91||||"Wet"|"280142416"|"178579955"
49|98|100|183|183|183||"280142454"|"178579974"
0|0|0|15|53|91||"280142454"|"178579975"
15|53|91|49|98|100|"Wet"|"280142454"|"178579976"
