"Shoulder"|"43195059"|"18014781"
"Backslope"|"43195058"|"18014778"
"Footslope"|"43195058"|"18014779"
"Summit"|"43195057"|"18014776"
"Shoulder"|"43195057"|"18014777"
"Footslope"|"43195056"|"18014775"
"Toeslope"|"43195056"|"18014774"
"Footslope"|"43195055"|"18014772"
"Toeslope"|"43195055"|"18014773"
"Summit"|"43195054"|"18014771"
"Footslope"|"43195053"|"18014770"
"Footslope"|"43195175"|"18014981"
"Toeslope"|"43195175"|"18014980"
"Shoulder"|"43195174"|"18014979"
"Footslope"|"43195173"|"18014978"
"Footslope"|"43195172"|"18014977"
"Toeslope"|"43195172"|"18014976"
"Backslope"|"43195171"|"18014975"
"Footslope"|"43195170"|"18014974"
"Toeslope"|"43195169"|"18014973"
"Shoulder"|"43195168"|"18014971"
"Backslope"|"43195168"|"18014972"
"Backslope"|"43195167"|"18014970"
"Footslope"|"43195167"|"18014969"
"Toeslope"|"43195166"|"18014968"
"Shoulder"|"43195165"|"18014966"
"Backslope"|"43195165"|"18014967"
"Backslope"|"43195164"|"18014965"
"Footslope"|"43195164"|"18014964"
"Toeslope"|"43195163"|"18014963"
"Shoulder"|"43195162"|"18014961"
"Backslope"|"43195162"|"18014962"
"Backslope"|"43195161"|"18014960"
"Footslope"|"43195161"|"18014959"
"Toeslope"|"43195160"|"18014958"
"Shoulder"|"43195159"|"18014956"
"Backslope"|"43195159"|"18014957"
"Shoulder"|"43195158"|"18014954"
"Backslope"|"43195158"|"18014955"
"Backslope"|"43195157"|"18014953"
"Footslope"|"43195157"|"18014952"
"Toeslope"|"43195156"|"18014951"
"Shoulder"|"43195155"|"18014949"
"Backslope"|"43195155"|"18014950"
"Backslope"|"43195154"|"18014948"
"Footslope"|"43195154"|"18014947"
"Shoulder"|"43195153"|"18014945"
"Backslope"|"43195153"|"18014946"
"Backslope"|"43195052"|"18014769"
"Footslope"|"43195052"|"18014768"
"Shoulder"|"43195051"|"18014766"
"Backslope"|"43195051"|"18014767"
"Toeslope"|"43195050"|"18014765"
"Shoulder"|"43195049"|"18014763"
"Backslope"|"43195049"|"18014764"
"Toeslope"|"43195048"|"18014762"
"Summit"|"43195046"|"18014758"
"Shoulder"|"43195046"|"18014757"
"Summit"|"43195047"|"18014759"
"Shoulder"|"43195047"|"18014760"
"Backslope"|"43195047"|"18014761"
"Summit"|"43195045"|"18014754"
"Shoulder"|"43195045"|"18014755"
"Backslope"|"43195045"|"18014756"
"Toeslope"|"43195044"|"18014753"
"Footslope"|"43195043"|"18014752"
"Footslope"|"43195042"|"18014751"
"Toeslope"|"43195042"|"18014750"
"Footslope"|"43195041"|"18014749"
"Footslope"|"43195040"|"18014748"
"Footslope"|"43195039"|"18014746"
"Toeslope"|"43195039"|"18014747"
"Footslope"|"43195038"|"18014745"
"Footslope"|"43195037"|"18014744"
"Footslope"|"43195036"|"18014743"
"Toeslope"|"43195036"|"18014742"
"Footslope"|"43195035"|"18014741"
"Toeslope"|"43195035"|"18014740"
"Footslope"|"43195034"|"18014738"
"Toeslope"|"43195034"|"18014739"
"Summit"|"43195033"|"18014736"
"Shoulder"|"43195033"|"18014737"
"Backslope"|"43195033"|"18014735"
"Footslope"|"43195032"|"18014733"
"Toeslope"|"43195032"|"18014734"
"Shoulder"|"43195031"|"18014732"
"Backslope"|"43195031"|"18014731"
"Footslope"|"43195029"|"18014729"
"Toeslope"|"43195029"|"18014730"
"Summit"|"43195028"|"18014726"
"Shoulder"|"43195028"|"18014727"
"Backslope"|"43195028"|"18014728"
"Shoulder"|"43195027"|"18014724"
"Backslope"|"43195027"|"18014725"
"Footslope"|"43195025"|"18014722"
"Toeslope"|"43195025"|"18014723"
"Summit"|"43195024"|"18014719"
"Shoulder"|"43195024"|"18014720"
"Backslope"|"43195024"|"18014721"
"Footslope"|"43195023"|"18014718"
"Footslope"|"43195022"|"18014716"
"Toeslope"|"43195022"|"18014717"
"Shoulder"|"43195021"|"18014715"
"Footslope"|"43195020"|"18014714"
"Toeslope"|"43195020"|"18014713"
"Footslope"|"43195019"|"18014712"
"Footslope"|"43195018"|"18014711"
"Toeslope"|"43195018"|"18014710"
"Shoulder"|"43195017"|"18014709"
"Footslope"|"43195016"|"18014708"
"Toeslope"|"43195016"|"18014707"
"Summit"|"43195015"|"18014704"
"Shoulder"|"43195015"|"18014705"
"Backslope"|"43195015"|"18014706"
"Footslope"|"43194946"|"18014561"
"Toeslope"|"43194946"|"18014562"
"Backslope"|"43194945"|"18014559"
"Footslope"|"43194945"|"18014560"
"Shoulder"|"43194944"|"18014557"
"Backslope"|"43194944"|"18014558"
"Summit"|"43194942"|"18014556"
"Backslope"|"43194941"|"18014555"
"Footslope"|"43194941"|"18014554"
"Summit"|"43194940"|"18014553"
